duration_minutes,likes,comments,engagement_rate,Year,Month,Day,PublishedDay_Monday,PublishedDay_Monday,PublishedDay_Saturday,PublishedDay_Saturday,PublishedDay_Sunday,PublishedDay_Sunday,PublishedDay_Thursday,PublishedDay_Thursday,PublishedDay_Tuesday,PublishedDay_Tuesday,PublishedDay_Wednesday,PublishedDay_Wednesday,PublishedDay_Monday,PublishedDay_Monday,PublishedDay_Saturday,PublishedDay_Saturday,PublishedDay_Sunday,PublishedDay_Sunday,PublishedDay_Thursday,PublishedDay_Thursday,PublishedDay_Tuesday,PublishedDay_Tuesday,PublishedDay_Wednesday,PublishedDay_Wednesday,video_type_Shorts,Actual_Views,Predicted_Views,title,publishedAt
15,22453,12452.0,0.004807851239669422,2019,10,9,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,539290,1179151.67,I Didn’t Want to Post This.. Gymshark X Whitney Simmons,2019-10-09
11,19665,424.0,0.0027670798898071624,2019,9,24,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,722736,775821.05,CRAZY Leggings you Didn't Know Exist + I GOT SCAMMED???,2019-09-24
10,4286,323.0,0.0006348484848484849,2019,9,21,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,144554,144221.74,NEW Alphalete Aero Leggings VS Revival Leggings,2019-09-21
10,7530,294.0,0.001077685950413223,2019,9,18,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,338042,309655.61,THE WEIRDEST Fashion Trend // French Cut Leggings,2019-09-18
15,9118,5264.0,0.0019809917355371903,2019,8,28,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,312087,354183.36,My MOST REQUESTED REVIEW Curves and Combatboots Haul + Wear Test,2019-08-28
21,14045,3322.0,0.0023921487603305786,2019,8,21,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,521735,538329.06,We need to talk... Weight Gain. Keto Disaster. Getting Motivated.,2019-08-21
10,10209,529.0,0.0014790633608815426,2019,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520169,412071.21,THE LIFE HACK EVERY GIRL NEEDS... No More Bra Pad Inserts??,2019-08-16
24,22092,1367.0,0.0032312672176308538,2019,7,31,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1043818,1077587.49,Wearing 80s VINTAGE for a WEEK *Embarrassing but Worth it*,2019-07-31
9,8476,854.0,0.0012851239669421487,2019,7,25,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,334234,313540.35,WTH COSTOCO?? Clothing Haul Hits and Misses,2019-07-25
12,9950,440.0,0.001431129476584022,2019,7,22,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,361120,385187.32,The Truth About Body Engineers..,2019-07-22
10,7855,296.0,0.0011227272727272726,2019,7,18,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,194232,226453.06,HUGE *super cute* Summer Haul! (pls confiscate my credit card),2019-07-18
9,7022,338.0,0.0010137741046831955,2019,7,14,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,290878,278573.98,A Very SPICY Activewear Haul // Mina Sportswear + Luxury NYC Gym,2019-07-14
13,4967,281.0,0.0007228650137741046,2019,7,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,194408,197911.64,Lulu has Skincare?? // lululemon SelfCare Unboxing and Honest Review,2019-07-12
6,6949,353.0,0.001005785123966942,2019,7,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,210841,235278.56,YOUTUBE ADS MADE ME BUY IT Carbon38 TAKARA Review,2019-07-03
10,5651,246.0,0.0008122589531680441,2019,6,30,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,207777,220350.59,It’s ACTIVEWEAR & a SWIMSUIT?! Gym to Swim Victoria's Secret PINK Review,2019-06-30
11,8968,334.0,0.001281267217630854,2019,6,27,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,346278,334387.01,Wearing ONLY THRIFTED CLOTHING for a WEEK,2019-06-27
13,7730,4468.0,0.0016801652892561984,2019,6,22,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,238159,268286.8,A DRESS Made From LEGGINGS?! CONCERNS with BuffBunny Collection + Summer Launch Must Haves,2019-06-22
15,12987,466.0,0.001853030303030303,2019,6,19,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,497231,578288.98,CHEAP and TRENDY Gym Clothes - ACTUALLY WORTH YOUR MONEY,2019-06-19
11,9915,872.0,0.0014858126721763085,2019,6,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,209392,305292.04,Under Armour PROJECT ROCK - Testing the Men's AND Women's Line!,2019-06-09
9,7672,318.0,0.001100550964187328,2019,6,6,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,218786,236166.89,"FENDI SPORTS BRA REVIEW (Ya know, Like in the Old Town Road Song)",2019-06-06
7,5310,198.0,0.0007586776859504133,2019,5,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127573,161984.68,DIY CLOSET ORGANIZATION HACKS on a BUDGET// Activewear Hoarder Declutters Marie Kondo Style,2019-05-31
10,11078,612.0,0.0016101928374655647,2019,5,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,535429,493725.31,TESTING INSTAGRAM ACTIVEWEAR! SET Active - Hit or Miss??,2019-05-24
9,15753,5268.0,0.0028954545454545452,2019,5,20,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,234995,390456.36,Trying on ALL of my GYM CLOTHES! Massive Closet Tour,2019-05-20
9,5807,656.0,0.0008902203856749312,2019,5,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,167372,187022.32,My FAVORITE CAMO Leggings // Cheap and Trendy Options,2019-05-04
3,6491,500.0,0.0009629476584022039,2019,5,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,169845,205742.31,MY EPIC HAIR TRANSFORMATION!,2019-05-01
12,6493,544.0,0.0009692837465564738,2019,4,27,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,232490,246628.95,NEW Workout Gear for SPRING! Try On + Review,2019-04-27
8,27330,765.0,0.003869834710743802,2019,4,24,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1019223,1011688.53,Reviewing Brands that STOLE my Videos for Their Ads,2019-04-24
11,14636,1021.0,0.002156611570247934,2019,4,20,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,990374,857546.62,Reviewing Activewear Brands I HATE,2019-04-20
13,21150,951.0,0.0030442148760330577,2019,4,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1041831,966960.7,I Needed A BACKGROUND CHECK to Buy These Luxury Leggings,2019-04-12
11,12011,551.0,0.0017303030303030304,2019,3,23,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,846418,746132.97,Kate Spade Designer Activewear Review,2019-03-23
16,13783,566.0,0.0019764462809917357,2019,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,664607,642354.34,Subscribers Pick my Amazon Haul!,2019-03-15
8,18278,435.0,0.0025775482093663912,2019,3,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,784300,805888.85,Selena Gomez X Puma AM I SUPPOSE TO WORKOUT IN THESE?? Lol,2019-03-05
12,18055,1275.0,0.002662534435261708,2019,2,24,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1047173,797471.92,"Shopping in the KIDS SECTION! Ivivva, Nike, Adidas, Old Navy, Justice",2019-02-24
9,3666,375.0,0.0005566115702479339,2019,2,20,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,57120,77586.83,BRATZ CHALLENGE Fitness Edition,2019-02-20
18,15950,1294.0,0.002375206611570248,2019,2,13,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,805984,740664.97,NIKE VS. ADIDAS VS. UNDER ARMOUR // Battle of the Brands!,2019-02-13
7,5366,333.0,0.0007849862258953168,2019,2,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,157983,166882.31,MUST HAVE Leggings for Cold Weather,2019-02-06
8,15673,740.0,0.0022607438016528925,2019,1,30,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,412931,540897.45,James Charles LEGGINGS??  SISTERS Sportswear Review,2019-01-30
10,12398,826.0,0.0018214876033057852,2019,1,16,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,376531,467360.26,I HATE GYMSHARK?? Current thoughts on this Brand,2019-01-16
6,8089,226.0,0.0011453168044077136,2019,1,10,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,222935,238658.56,Subscribers Pick my Gym Outfit *EMBARRASSING*,2019-01-10
12,7374,372.0,0.0010669421487603306,2019,1,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,318032,301602.56,BEST Activewear of 2018,2019-01-06
10,19425,457.0,0.0027385674931129475,2018,12,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,943421,903324.27,I Bought the WORST Rated Victoria's Secret Sport Items,2018-12-21
11,6747,422.0,0.000987465564738292,2018,12,13,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,338028,335633.11,TRY ON / REVIEW of ALL my JOGGERS,2018-12-13
10,3263,248.0,0.00048360881542699726,2018,12,10,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,88044,93956.44,GETTING PERSONAL: Physique Update + Day of Meals for Fat Loss,2018-12-10
10,36237,795.0,0.0051008264462809915,2018,12,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,957055,1202797.38,Wearing WEIRD INSTAGRAM AD Leggings for a Week,2018-12-01
10,7639,546.0,0.0011274104683195593,2018,11,29,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,314175,322318.21,Sommer Ray Activewear Review // Haul + Wear Test,2018-11-29
6,2054,111.0,0.00029820936639118455,2018,11,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72610,75027.3,Skin Care + Hair Care + Self Tanning Routine! (AFFORDABLE! Everything Under $30),2018-11-23
10,19835,532.0,0.002805371900826446,2018,11,21,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,887484,883819.7,I Bought the WORST Rated Forever21 Items! Activewear and Swimwear,2018-11-21
10,4624,360.0,0.0006865013774104683,2018,11,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,167906,178081.24,"NEW and Noteworthy Gym Clothes! Align Joggers, Balance Athletica, XXIV, and more",2018-11-05
9,4295,582.0,0.000671763085399449,2018,10,31,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,119171,136481.25,"GOALS to GET LEAN,  PHYSIQUE UPDATE, GETTING OUT of a RUT",2018-10-31
6,4113,188.0,0.0005924242424242424,2018,10,18,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,155808,162414.24,Cheap and Trendy Zaful Activewear,2018-10-18
7,10930,392.0,0.001559504132231405,2018,10,14,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,160991,295781.34,Saying goodbye.,2018-10-14
8,5042,364.0,0.0007446280991735537,2018,10,6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,267437,202246.88,BATTLE of the BOOTY SCRUNCH Leggings // CLS vs ABS2B vs Til You Collapse,2018-10-06
8,6980,276.0,0.0009994490358126722,2018,9,29,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,220085,313157.69,CHEAP and TRENDY Current Activewear FAVORITES! Under $25,2018-09-29
12,11184,425.0,0.0015990358126721763,2018,9,22,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,511284,504224.47,I TRIED WORKING OUT in SAUNA SUITS for A WEEK,2018-09-22
9,5013,284.0,0.0007296143250688705,2018,9,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,184142,199727.59,"Testing ""Compression"" Leggings and Shorts // Ever Forward Review",2018-09-11
8,8220,453.0,0.0011946280991735538,2018,9,6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,317536,323645.93,Kardashian Booty Leggings?? Good American Active Review,2018-09-06
10,14869,996.0,0.002185261707988981,2018,8,29,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,669505,704326.93,"$2,200 Gucci Leggings?! WHY U SO MUCH $$$",2018-08-29
9,7765,299.0,0.0011107438016528925,2018,8,22,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,357609,334145.79,The TRUTH About Gymshark Swimwear,2018-08-22
12,7022,429.0,0.0010263085399449035,2018,8,9,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,384007,353546.87,HUGE WHITEFOX Activewear and Swimsuit Haul,2018-08-09
11,14623,548.0,0.0020896694214876032,2018,8,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1102181,977116.57,I  Bought the WORST RATED Amazon Leggings,2018-08-02
8,3744,221.0,0.0005461432506887053,2018,7,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119069,141890.69,Affordable Gym Clothes Under $35 // MyProtein New Releases,2018-07-27
8,3949,257.0,0.0005793388429752067,2018,7,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124953,177984.61,BEST Matching Sets for the Gym // Flexxfit Activewear Review,2018-07-20
9,13188,501.0,0.0018855371900826446,2018,7,18,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,845148,749549.34,I Bought the WORST Rated Items from Lululemon // Try on Haul,2018-07-18
7,4732,252.0,0.0006865013774104683,2018,7,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,324962,269973.82,"A Very ""Extra"" Gym Clothing Haul // BlackMilk Activewear Review + Wear Test",2018-07-12
8,5496,281.0,0.0007957300275482094,2018,6,26,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,309724,264882.89,MY GYM SHORTS COLLECTION // The BEST and the... Not so Great,2018-06-26
11,6377,1639.0,0.0011041322314049586,2018,6,24,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,264588,256671.15,The BIGGEST Workout Clothing Haul YET,2018-06-24
6,6422,259.0,0.0009202479338842975,2018,6,13,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,267771,251667.28,SISTER BUYS MY SWIMSUITS // $15 Bikini Haul,2018-06-13
10,7380,411.0,0.0010731404958677685,2018,6,9,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,199813,251207.39,"Fitness HOLY GRAILS : Cheap Leggings, Workouts, Recipes, and more!",2018-06-09
9,4690,239.0,0.0006789256198347107,2018,5,27,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,174494,194123.15,Athleta Sporty Swimsuits Haul / PRACTICAL or just PRICEY??,2018-05-27
9,4712,267.0,0.0006858126721763086,2018,5,16,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,190102,201346.36,NEW Fabletics X Demi Lovato 2018 Review,2018-05-16
9,3682,308.0,0.0005495867768595042,2018,5,12,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,102927,108006.34,"NEW Alphalete: Cross Sets, New Revival Legging Colors Squat Tested, Seamless Underwear",2018-05-12
9,4943,398.0,0.0007356749311294765,2018,5,7,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,256091,196718.78,HUGE NEW Lululemon Spring Haul + COLDEST Photoshoot BTS,2018-05-07
10,17083,586.0,0.0024337465564738293,2018,4,30,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,629320,735480.26,Wearing $5 LULULEMON & GYMSHARK for a WEEK! THRIFT HAUL,2018-04-30
8,5581,361.0,0.0008184573002754821,2018,4,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202704,217686.95,Testing the ULTIMATE Sports Bra. I'm SHOOK but my Chest Isn't? LOL...,2018-04-27
7,9239,369.0,0.0013234159779614324,2018,4,24,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,323253,352045.67,LULULEMON WHO?? Affordable Amazon Queenie Ke Collection Review,2018-04-24
12,5360,582.0,0.0008184573002754821,2018,4,18,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,200661,196161.04,HUGE ASOS Activewear Haul (Major Fails + Successes),2018-04-18
7,3854,212.0,0.0005600550964187328,2018,4,10,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,78405,116975.42,"Testing ""FITSPO"" Activewear : In Depth Cleo Harper Review",2018-04-10
9,4929,433.0,0.0007385674931129477,2018,4,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,185274,193711.06,"INSTAGRAM MADE ME Buy It: Gymshark, Paragon, Bombshell, Stronger REVIEWS",2018-04-05
12,3230,237.0,0.0004775482093663912,2018,3,31,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,72878,97651.74,"Current Fit, Fashion, Food OBSESSIONS /March Must Haves",2018-03-31
8,12493,517.0,0.0017920110192837465,2018,3,25,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,835109,757201.39,Testing Amazon Prime Swimsuits // Under $20 - Hit or Miss??,2018-03-25
8,4773,274.0,0.0006951790633608815,2018,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212686,212316.4,White Fox X Sarah’s Day HONEST Review | Worth it??,2018-03-16
9,5786,602.0,0.0008798898071625344,2018,3,12,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,240149,234625.28,$1000 Nordstrom Gym Clothes Haul! Trying NEW Brands,2018-03-12
8,10639,319.0,0.001509366391184573,2018,3,5,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,498669,441138.42,I Tried FREE Sports Bras From Wish.com // Hit or Miss??,2018-03-05
8,5603,431.0,0.000831129476584022,2018,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,224789,217953.04,The TRUTH About Alphalete Revival Leggings...,2018-03-02
10,3435,266.0,0.0005097796143250689,2018,2,28,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,85935,111884.6,"FEBRUARY Fitness + Fashion FAVORITES // Gymshark, PTULA, IdealFit +",2018-02-28
7,7752,424.0,0.0011261707988980715,2018,2,21,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,261766,286868.84,I Tried Hot Topic Activewear! I SPENT $300 ON THAT?? Goth Goes Fit.,2018-02-21
11,7074,596.0,0.001056473829201102,2018,2,14,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,344745,323897.29,"OMBRE Leggings, SAVE or SPLURGE? | Gymshark vs Lululemon Vs Lorna Jane vs Amazon",2018-02-14
11,7048,528.0,0.0010435261707988982,2018,1,31,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,314630,321749.13,"NEW Gym Clothes // Gymshark, Alphalete, Ptula",2018-01-31
7,1868,199.0,0.0002847107438016529,2018,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55309,72441.11,What I Eat in a Day for FAT LOSS // Vegetarian FDOE,2018-01-26
8,2478,243.0,0.00037479338842975207,2018,1,23,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,87282,85369.71,Outdoor Voices In Depth Review // OVER HYPED or Worth the $$$???,2018-01-23
10,4829,389.0,0.000718732782369146,2018,1,20,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,286534,235284.72,Lululemon Actually WORTH Your Money // Winter Favorites,2018-01-20
9,4225,474.0,0.0006472451790633609,2018,1,17,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,120967,138106.6,Gymshark X Nikki B Season 2 NOT Sponsored // Worth the $$$??,2018-01-17
13,3575,477.0,0.0005581267217630854,2018,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,80485,95969.84,"MY FIRST Q&A | Turning Down Sponsorships, How I Make Money, New Puppy??",2018-01-06
9,2450,299.0,0.00037865013774104683,2017,12,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103968,98637.31,Cheap Trendy Swimsuit Haul + Try On // Vlogmas Giveaway Winners Announced!!!,2017-12-29
6,2645,572.0,0.0004431129476584022,2017,12,24,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,43087,69716.54,Toned Arms + Slim Waist Workout // NO Equipment at Home,2017-12-24
11,2885,1330.0,0.0005805785123966942,2017,12,23,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,80724,99985.85,No BS Toned by Ashy Bines Try On + Review,2017-12-23
7,2827,818.0,0.0005020661157024793,2017,12,19,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,85093,81134.11,BEST Gym Shoes for Lifting and Cardio + SHOE GIVEAWAY,2017-12-19
7,3160,737.0,0.0005367768595041322,2017,12,14,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,78444,80350.26,Fitness Transformation + Healthy Meal Ideas ft. BodyBoss Nutrition Guide,2017-12-14
5,3108,714.0,0.0005264462809917355,2017,12,13,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,46252,68527.22,A Day in the Life // Leo's Birthday // Vlogmas Day 13,2017-12-13
6,4036,687.0,0.0006505509641873278,2017,12,12,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,111072,124795.44,Mystery Box Leggings Edition,2017-12-12
13,4390,739.0,0.0007064738292011019,2017,12,11,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,148312,172019.01,"HUGE Black Friday Activewear Haul // Gymshark, P'tula, Alphalete +",2017-12-11
7,3429,709.0,0.0005699724517906336,2017,12,10,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,118992,109301.76,"Flattering, Comfy, Cheap Designer Jeans Favorites + Try On",2017-12-10
8,2881,806.0,0.0005078512396694215,2017,12,9,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,62240,71285.53,"Workout Empire Activewear Try on Review // Leggings, Sports Bras, Tops",2017-12-09
8,7629,2044.0,0.0013323691460055097,2017,12,7,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,584062,479658.1,The Most Flattering Seamless Leggings for the Gym (Squat Proof!),2017-12-07
9,5999,1079.0,0.000974931129476584,2017,12,6,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,217985,223844.03,UGLY Activewear Haul + Wearing it to the Gym!!!,2017-12-06
6,6802,1057.0,0.0010825068870523415,2017,12,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,457348,420118.38,Best Workout Underwear // NO MORE Panty Lines,2017-12-05
6,3864,673.0,0.000624931129476584,2017,12,4,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,94631,100236.29,No Sew Leggings into Crop Top + Other Activewear DIYs,2017-12-04
7,3566,818.0,0.0006038567493112948,2017,12,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,111060,118721.55,DoYouEven Vs Gymshark Flex // Knockoff or Upgrade??,2017-12-03
7,3009,576.0,0.0004938016528925619,2017,12,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,56644,68814.65,"Ordering ""FREE"" Holiday WISH.COM Products // Vlogmas Day 1",2017-12-01
6,3024,213.0,0.0004458677685950413,2017,11,28,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,100494,98880.64,Cheap Target Activewear // JoyLab Review & Try On,2017-11-28
4,1896,215.0,0.00029077134986225895,2017,11,21,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,75786,77106.48,MY LEGGING COLLECTION! + Shop My Closet,2017-11-21
7,1897,211.0,0.0002903581267217631,2017,11,18,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,62192,71613.44,Black Friday Ready Online Shopping Hacks,2017-11-18
